ID	PRODUCTO	DESCRIPCION	UNIDADES	CANTIDAD DEL PRODUCTO
7750182005609	FANTA  KOLA INGLESA X 2.25 L	FANTA  KOLA INGLESA X 2.25 L	S/7.50	2
7750182698337	FANTA  NARANJA  X 2.25 L	FANTA  NARANJA  X 2.25 L	S/7.50	4
7750182495301	FANTA  NARANJA  X 3 L	FANTA  NARANJA  X 3 L	S/9.80	3
7750182002363	FANTA KOLA INGLESA 500 ML	FANTA KOLA INGLESA 500 ML	S/2.50	19
7750182008587	FANTA MANZANA VERDE 500 ML	FANTA MANZANA VERDE 500 ML	S/2.50	17
7750182220378	FANTA NARANJA 500 ML	FANTA NARANJA 500 ML	S/2.50	2
7750885022132	FIDEO MARCO POLO	FIDEO MARCO POLO	S/2.50	12
7755867000320	FIDEOS DEL CIELO ARITO 250 GRS 	FIDEOS DEL CIELO ARITO 250 GRS 	S/1.30	5
7755867000191	FIDEOS DEL CIELO CARACOL 250 GRS	FIDEOS DEL CIELO CARACOL 250 GRS	S/1.30	1
7755867000207	FIDEOS DEL CIELO TALLARIN 500 GRS 	FIDEOS DEL CIELO TALLARIN 500 GRS 	S/2.50	2
7755867000146	FIDEOS DEL CIELO TORNILLO 250 GRS 	FIDEOS DEL CIELO TORNILLO 250 GRS 	S/1.30	4
MAXIMO	FIDEOS DON MAXIMO CODITO 250 GRS 	FIDEOS DON MAXIMO CODITO 250 GRS 	S/2.00	1
7622202014789	FIELD CHOCO SODA 	FIELD CHOCO SODA 	S/1.50	12
7622202014796	FIELD CHOKOSODA 36 GR	FIELD CHOKOSODA 36 GR	S/1.50	-1
7622201733889	FIELD CREAM CRACKERS	FIELD CREAM CRACKERS	S/5.90	4
7622201635848	FIELD SABOR A VAINILLA  148 GR	FIELD SABOR A VAINILLA  148 GR	S/3.00	1
7754725001608	FILET DE CABALLA CAMPERO       170 GRS 	FILET DE CABALLA CAMPERO       170 GRS 	S/4.70	2.00
7750243072311	FILETE DE ATUN PRIMOR 140 GRS 	FILETE DE ATUN PRIMOR 140 GRS 	S/6.90	8.00
7898279790400	FINI  GOMITAS BESOS DE 90 GR	FINI  GOMITAS BESOS DE 90 GR	S/3.50	3
7908228806011	FINI ARANHA 80 GRS 	FINI ARANHA 80 GRS 	S/3.50	4.00
7908228808169	FINI CAVEIRA RECHEADA 80 GRS 	FINI CAVEIRA RECHEADA 80 GRS 	S/3.50	4.00
7898279795061	FINI CHICLE ENSALADA DE FRUTAS ACIDAS DE 80 GR	FINI CHICLE ENSALADA DE FRUTAS ACIDAS DE 80 GR	S/3.50	3
7898279794842	FINI CHICLE SANTIA 	FINI CHICLE SANTIA 	S/3.50	3
7908228803287	FINI CINTAS ACIDAS	FINI CINTAS ACIDAS	S/3.50	1
7898279792039	FINI GELATINAS MINHOCAS AZEDINHAS SABORES SURTIDOS 90 GR	FINI GELATINAS MINHOCAS AZEDINHAS SABORES SURTIDOS 90 GR	S/3.50	9
7908228805120	FINI GELATINAS POLVO DE 80 GR	FINI GELATINAS POLVO DE 80 GR	S/3.50	3
7908228805151	FINI GELATINAS SAPO DE 80 GR	FINI GELATINAS SAPO DE 80 GR	S/3.50	3
7898279790387	FINI GOMITAS AROS ACIDOS DE 90 GR	FINI GOMITAS AROS ACIDOS DE 90 GR	S/3.50	10
7898279790417	FINI GOMITAS DENTADURAS DE 90 GR	FINI GOMITAS DENTADURAS DE 90 GR	S/3.50	2
7898279790776	FINI GOMITAS GUSANOS DE 90 GR	FINI GOMITAS GUSANOS DE 90 GR	S/3.50	5
7898279790431	FINI GOMITAS MORAS 90 GR	FINI GOMITAS MORAS 90 GR	S/3.50	4
7898279790639	FINI GOMITAS OSITOS DE 90 GR	FINI GOMITAS OSITOS DE 90 GR	S/3.50	3
7898279794859	FINI HUEVOS DE DINOSAURIO ACIDO DE 80 GR	FINI HUEVOS DE DINOSAURIO ACIDO DE 80 GR	S/3.50	6
7908228805045	FINI MARSHBOOM	FINI MARSHBOOM	S/3.51	4
7908228804956	FINI MARSHMALLOWS 80 GR	FINI MARSHMALLOWS 80 GR	S/3.50	2
7898279791162	FINI MARSHMALLOWS TRENZA TRICOLOR SABOR A VAINILLA 80 GR	FINI MARSHMALLOWS TRENZA TRICOLOR SABOR A VAINILLA 80 GR	S/3.50	2
7898279791179	FINI MARSHMALLOWS TUBOS  80 GR	FINI MARSHMALLOWS TUBOS  80 GR	S/3.50	1
7898591451591	FINI OVOS FRITOS 	FINI OVOS FRITOS 	S/3.50	3
7898591457807	FINI TUBOS  DE 80 GR	FINI TUBOS  DE 80 GR	S/3.50	7
7898591455025	FINI TUBOS ACIDOS X 80	FINI TUBOS ACIDOS X 80	S/3.50	2
7908228804253	FINIBURGUERS 90	FINIBURGUERS 90	S/3.50	4
7758574003370	FLAMING HOT 36 GRS 	FLAMING HOT 36 GRS 	S/1.50	22.00
985698	FLOR  DE JAMAICA  100 GRS 	FLOR  DE JAMAICA  100 GRS 	S/2.50	7.00
026964449952	FLOR DE CAÑA  CLASICO DE RESERVA N° 5 X 1 LT	FLOR DE CAÑA  CLASICO DE RESERVA N° 5 X 1 LT	S/55.00	1
026964237689	FLOR DE CAÑA  ORO AÑEJADO NATURALMENTE 4 X 1 LT	FLOR DE CAÑA  ORO AÑEJADO NATURALMENTE 4 X 1 LT	S/50.00	1
7750215018859	FLORESTA REPELENTE DE INSECTOS	FLORESTA REPELENTE DE INSECTOS	S/2.50	4
7751158011969	FLORIDA FILETE DE ATUN EN ACEITE VEGETAL	FLORIDA FILETE DE ATUN EN ACEITE VEGETAL	S/7.00	5
7751158010443	FLORITA TROZOS DE ATUN EN ACEITE VEGETAL X 140 GR	FLORITA TROZOS DE ATUN EN ACEITE VEGETAL X 140 GR	S/6.50	5
7752748009137	FOCHIS PASAS 28 GRS	FOCHIS PASAS 28 GRS	S/2.50	3
7758461000352	FOSFORO LA LLAMA X 200	FOSFORO LA LLAMA X 200	S/2.00	4
849806002746	FOUR LOKO PURPLE	FOUR LOKO PURPLE	S/12.00	4
849806005860	FOUR LOKO PURPLE 591 ML 	FOUR LOKO PURPLE 591 ML 	S/20.00	6
849806005877	FOUR LOKO SANDIA  591 ML 	FOUR LOKO SANDIA  591 ML 	S/20.00	6
849806002319	FOURLOKO BLUE	FOURLOKO BLUE	S/12.00	4
849806001756	FOURLOKO GOLD	FOURLOKO GOLD	S/12.00	4
849806001855	FOURLOKO GREEN	FOURLOKO GREEN	S/12.00	4
849806004962	FOURLOKO MARACUYA	FOURLOKO MARACUYA	S/12.00	4
849806001220	FOURLOKO PONCHE DE FRUTAS	FOURLOKO PONCHE DE FRUTAS	S/12.00	4
849806001206	FOURLOKO SANDIA	FOURLOKO SANDIA	S/12.00	4
849806005754	FOURLOKO WHITE	FOURLOKO WHITE	S/12.00	4
7750670012485	FREE TEA TE NEGRO 500 ML	FREE TEA TE NEGRO 500 ML	S/3.00	13
7750670012164	FREE TEA TE VERDE 450 ML 	FREE TEA TE VERDE 450 ML 	S/2.50	21
7750670013475	FREE TEE  LIMON  600 ML 	FREE TEE  LIMON  600 ML 	S/2.50	6
7750670012478	FREE TEE TE NEGRO 600 ML 	FREE TEE TE NEGRO 600 ML 	S/3.00	5
7753176004558	FRESH CAN  SHAMPU ANTIPULGAS X 30 ML	FRESH CAN  SHAMPU ANTIPULGAS X 30 ML	S/1.20	25
7622201635848	FRIELD VAINILLA 148G	FRIELD VAINILLA 148G	S/3.50	6
8445291038288	FRIO RICO CAPUCCINO  120 ML 	FRIO RICO CAPUCCINO  120 ML 	S/5.00	10
8445291210684	FRIO RICO PALETA FRESA   93 ML 	FRIO RICO PALETA FRESA   93 ML 	S/5.00	10
7750182008365	FRUGOS DEL VALLE  MANGO 970 ML 	FRUGOS DEL VALLE  MANGO 970 ML 	S/4.80	5
7750182008396	FRUGOS DEL VALLE DURAZNO 1,45L CAJA	FRUGOS DEL VALLE DURAZNO 1,45L CAJA	S/6.50	6
7750182004893	FRUGOS DEL VALLE DURAZNO 1L	FRUGOS DEL VALLE DURAZNO 1L	S/5.60	6
7750182008327	FRUGOS DEL VALLE DURAZNO 970 ML 	FRUGOS DEL VALLE DURAZNO 970 ML 	S/4.80	5
7750182007108	FRUGOS DEL VALLE FRESH  1.5L	FRUGOS DEL VALLE FRESH  1.5L	S/5.00	6
7750182007092	FRUGOS DEL VALLE FRESH 500 ML	FRUGOS DEL VALLE FRESH 500 ML	S/2.00	12
7750182008358	FRUGOS DEL VALLE MANZANA 970 ML 	FRUGOS DEL VALLE MANZANA 970 ML 	S/4.80	5
7750182008341	FRUGOS DEL VALLE NARANJA 970 ML 	FRUGOS DEL VALLE NARANJA 970 ML 	S/4.80	5
7750885003070	FRUNA POR UNIDAD	FRUNA POR UNIDAD	S/1.00	5
7702011152367	FRUTICAS  CARA   SABOR FRUTAS HALLOWEEN  100 UNI	FRUTICAS  CARA   SABOR FRUTAS HALLOWEEN  100 UNI	S/7.00	8.00
7702011075505	FRUTICAS  CARAMELO  RELLENO  CHOCOLATE 100 UNI	FRUTICAS  CARAMELO  RELLENO  CHOCOLATE 100 UNI	S/8.50	8.00
7702011088055	FRUTICAS CRUJI MASTICABLES 100 UNI	FRUTICAS CRUJI MASTICABLES 100 UNI	S/8.50	8.00
7751731002698	FRUVI 1 LTR	FRUVI 1 LTR	S/5.50	6
7751731002674	FRUVI DURAZNO  300ML	FRUVI DURAZNO  300ML	S/2.50	6
7751731002704	FRUVI MANGO 1L	FRUVI MANGO 1L	S/5.50	6
7751731002681	FRUVI MANGO 30 ML	FRUVI MANGO 30 ML	S/2.50	6
815154023924	FURI ENERGIZANTE 350	FURI ENERGIZANTE 350	S/2.50	8
7702993019887	FUSION OKA LOGA DE 14 GR 	FUSION OKA LOGA DE 14 GR 	S/1.50	2
7750885276160	GAJOS  SURTIDOS 390 GRS 	GAJOS  SURTIDOS 390 GRS 	S/7.00	5.00
7613033689734	GALETAS SALADAS DORE   DE 230 GR	GALETAS SALADAS DORE   DE 230 GR	S/5.90	4
7622201714826	GALLETA  FIELD SODA  DE 32 GR	GALLETA  FIELD SODA  DE 32 GR	S/1.00	18
7750168002714	GALLETA  OREO  PAQ X  6  DE CHOCOLATE X 216 GR	GALLETA  OREO  PAQ X  6  DE CHOCOLATE X 216 GR	S/6.00	0
7622210127334	GALLETA  OREO  PAQ X  6  DE VAINILLA X 216 GR	GALLETA  OREO  PAQ X  6  DE VAINILLA X 216 GR	S/6.00	1
7750106003544	GALLETA  SAN JORGE VAINILLA GOURMET 250 GR	GALLETA  SAN JORGE VAINILLA GOURMET 250 GR	S/3.50	5
7750243052733	GALLETA CASINO PAQ X6  CHOCO CHILL X 258 GR	GALLETA CASINO PAQ X6  CHOCO CHILL X 258 GR	S/6.40	3
7750243052740	GALLETA CASINO PAQ X6  FRESA FLOW  X 258 GR	GALLETA CASINO PAQ X6  FRESA FLOW  X 258 GR	S/6.40	2
7750243052726	GALLETA CASINO PAQ X6  MENTA LOVER  X 258 GR	GALLETA CASINO PAQ X6  MENTA LOVER  X 258 GR	S/6.40	2
7622201689797	GALLETA CHARADA DE 37.8 GR	GALLETA CHARADA DE 37.8 GR	S/1.20	8
7622201735951	GALLETA CHARADA DE 96 GR	GALLETA CHARADA DE 96 GR	S/2.80	1
7622201764401	GALLETA CHIPS AHOY DE 37 GR	GALLETA CHIPS AHOY DE 37 GR	S/1.50	4
7750243058254	GALLETA CHOMP  PAQX6 DE CHOCOLATE  X 228 GR	GALLETA CHOMP  PAQX6 DE CHOCOLATE  X 228 GR	S/6.40	2
7622201689919	GALLETA CORONITA  DE 36 GR	GALLETA CORONITA  DE 36 GR	S/1.20	9
7622201722593	GALLETA CORONITA DE 96 GR	GALLETA CORONITA DE 96 GR	S/2.80	4
7750885019620	GALLETA COSTA AGUA LINE  DE 42 GR	GALLETA COSTA AGUA LINE  DE 42 GR	S/1.00	6
7750106001786	GALLETA DE ANIMALITOS SAN JORGE   X 60 GR	GALLETA DE ANIMALITOS SAN JORGE   X 60 GR	S/1.50	11
7622202014734	GALLETA FIELD DOÑA PEPA   PAQ X6  DE 138 GR	GALLETA FIELD DOÑA PEPA   PAQ X6  DE 138 GR	S/6.20	1
7622300279783	GALLETA FIELD VAINILLA 37 GR	GALLETA FIELD VAINILLA 37 GR	S/1.00	4
7750885002738	GALLETA INTEGRAL 	GALLETA INTEGRAL	S/1.00	7
7750243077583	GALLETA MARGARITA  43 GRS	GALLETA MARGARITA  43 GRS	S/1.20	12.00
7750243077590	GALLETA MARGARITA  PAQ X6     X 258 GR	GALLETA MARGARITA  PAQ X6     X 258 GR	S/5.60	3
7622201760281	GALLETA OREO  CHOCOLATE DE 108 GR	GALLETA OREO  CHOCOLATE DE 108 GR	S/2.80	3
7622201693015	GALLETA OREO  CLASICA DE 108 GR	GALLETA OREO  CLASICA DE 108 GR	S/2.80	10
7622202221118	GALLETA OREO  COCA COLA DE 108 GR	GALLETA OREO  COCA COLA DE 108 GR	S/2.80	3
7702133006661	GALLETA OREO  COOKIES 36 GRS 	GALLETA OREO COOKIES  36 GRS 	S/1.20	6.00
7590011251100	GALLETA OREO  DE 36 GR	GALLETA OREO  DE 36 GR	S/1.20	5
7702133007309	GALLETA OREO  PAQ X6  SABOR COOKIES AND CREAMN   X 228 GR	GALLETA OREO  PAQ X6  SABOR COOKIES AND CREAMN   X 228 GR	S/6.00	1
7752748012168	GALLETA PICARAS  PAQ X6  SABOR CHISPAS CHOCOLATE EXTREMO   X 228 GR	GALLETA PICARAS  PAQ X6  SABOR CHISPAS CHOCOLATE EXTREMO   X 228 GR	S/6.20	2
7752748012137	GALLETA PICARAS  PAQ X6  SABOR CHOCOLATE EXTREMO   X 228 GR	GALLETA PICARAS  PAQ X6  SABOR CHOCOLATE EXTREMO   X 228 GR	S/6.20	2
7752748012144	GALLETA PICARAS  PAQ X6  SABOR FRESA  X 228 GR	GALLETA PICARAS  PAQ X6  SABOR FRESA  X 228 GR	S/6.20	0
7752748012151	GALLETA PICARAS  PAQ X6  SABOR MENTA   X 228 GR	GALLETA PICARAS  PAQ X6  SABOR MENTA   X 228 GR	S/6.20	2
7622202232756	GALLETA RITZ DE 70 GR	GALLETA RITZ DE 70 GR	S/2.00	2
7750106000277	GALLETA SODA GOURMET DE 250 GR	GALLETA SODA GOURMET DE 250 GR	S/4.00	11
7750885019583	GALLETA SODA LINE 170 GR 	GALLETA SODA LINE 170 GR 	S/3.50	6
7750243034562	GALLETA SODA POR UNIDAD	GALLETA SODA POR UNIDAD	S/1.00	12
7750243033909	GALLETA SODA V SABOR ORIGINAL X 210 GR 	GALLETA SODA V SABOR ORIGINAL X 210 GR 	S/4.50	2
8445291206700	GALLETA SUBLIME DE 36 GR	GALLETA SUBLIME DE 36 GR	S/1.90	5
8445291207134	GALLETA SUBLIME RELLENA X 6 UNI	GALLETA SUBLIME RELLENA X 6 UNI	S/8.50	6.00
7750243077460	GALLETA TENTACION DE VAINILLA PAQ X 6  DE 258 GR 	GALLETA TENTACION DE VAINILLA PAQ X 6  DE 258 GR 	S/6.40	2
7750106000888	GALLETA VAINILLA  DE 28 GR	GALLETA VAINILLA  DE 28 GR	S/1.00	10
7750106003896	GALLETAS BLACK OUT TAMAÑO XTREMO  SABOR A CHOCOLATE 12 GALLETAS 	GALLETAS BLACK OUT TAMAÑO XTREMO  SABOR A CHOCOLATE 12 GALLETAS 	S/2.50	16
7702025120192	GALLETAS DUCALES DE 241 GR 	GALLETAS DUCALES DE 241 GR 	S/5.90	2
7790040421165	GALLETAS HOGAREÑAS SALVADO 200 GRS 	GALLETAS HOGAREÑAS SALVADO 200 GRS 	S/3.50	6.00
7613035963948	GALLETAS MOROCHA  DE 30 GR	GALLETAS MOROCHA  DE 30 GR	S/1.50	1
7613035901490	GALLETAS MOROCHA DOBLE PLACER  X 6 UNI	GALLETAS MOROCHA DOBLE PLACER  X 6 UNI	S/8.50	6.00
7613036335942	GALLETAS MOROCHA TACO DE 75 GR	GALLETAS MOROCHA TACO DE 75 GR	S/2.80	2
7613035803121	GALLETAS MOROCHA X 6 UNI	GALLETAS MOROCHA X 6 UNI	S/8.50	6.00
7752748012038	GALLETAS PICARAS CLASICA   DE 38 GR	GALLETAS PICARAS CLASICA   DE 38 GR	S/1.50	6
7752748012076	GALLETAS PICARAS DE MENTA   DE 38 GR	GALLETAS PICARAS DE MENTA   DE 38 GR	S/1.50	8
7750106002868	GALLETAS SODA  FAMILIAR DE 75 GR	GALLETAS SODA  FAMILIAR DE 75 GR	S/2.50	12
7750727738825	GANSITO 50 GRS 	GANSITO 50 GRS 	S/2.50	12
7750727014707	GANSITO BLACK   50 GRS 	GANSITO BLACK   50 GRS 	S/2.50	5
7759716000547	GARRISON AGUA TONICA 250 ML	GARRISON AGUA TONICA 250 ML	S/3.50	6
7750670016148	GASEOSA ORO  3 LTR 	GALLETA OREO  3 LTR 	S/8.00	12.00
7751655001395	GATORADE  TROPICAL FRUIT 1 LT.	GATORADE  TROPICAL FRUIT 1 LT.	S/5.50	16
7751655001326	GATORADE 500 ML 	GATORADE 500 ML 	S/2.50	27
7751655001340	GATORADE APPLE ICE 500ML	GATORADE APPLE ICE 500ML	S/2.50	6
7751655001333	GATORADE MANDARINA 500 ML 	GATORADE MANDARINA 500 ML 	S/2.50	6
7751655001470	GATORLIT 591 ML	GATORLIT 591 ML	S/4.50	1
7751655001487	GATORLIT FRESA KIWI	GATORLIT FRESA KIWI X 591 ML	S/5.00	2
7751655001357	GEATORE BUEBERRY	GEATORE BUEBERRY	S/2.50	18
7702006204057	GEL EGO  X 25 ML	GEL EGO  X 25 ML	S/4.50	0
7702006299817	GEL EGO EXTREM MAX 100 ML	GEL EGO EXTREM MAX 100 ML	S/4.50	6
7702133008498	GELATINA FRESA ROYAL  160 GRS 	GELATINA FRESA ROYAL  160 GRS 	S/5.60	1
7702133008511	GELATINA ROYAL CEREZA 160 GRS 	GELATINA ROYAL CEREZA 160 GRS 	S/5.60	8.00
7702133008559	GELATINA ROYAL LIMON 160 GRS 	GELATINA ROYAL LIMON 160 GRS 	S/5.60	8.00
7702133008535	GELATINA ROYAL NARANJA 160 GRS 	GELATINA ROYAL NARANJA 160 GRS 	S/5.60	8.00
7702133008573	GELATINA ROYAL PIÑA 160 GRS 	GELATINA ROYAL PIÑA 160 GRS 	S/5.60	8.00
7751731003244	GENERI BLUEBERRY 500 ML 	GENERI BLUEBERRY 500 ML 	S/2.50	6
7751731001264	GENERI FRESA 500 ML	GENERI FRESA 500 ML	S/2.50	4
7759307012744	GENTS  ANATOMICO 	GENTS  ANATOMICO 	S/4.50	3
7759307012751	GENTS  AROS 	GENTS  AROS 	S/4.50	1
7759307012812	GENTS  PLACER EXTREMO 	GENTS  PLACER EXTREMO 	S/4.50	4
7702018880409	GILLETTE  PRESTOBARBA 	GILLETTE  PRESTOBARBA 	S/4.50	3
7891051026780	GILLETTE  PRESTOBARBA 	GILLETTE  PRESTOBARBA 	S/2.00	24
7500435154437	GILLETTE  PRESTOBARBA  2	GILLETTE  PRESTOBARBA  2	S/3.60	12
7751271035613	GLORIA  GRATED DE ATUN 140 GRS 	GLORIA  GRATED DE ATUN 140 GRS 	S/4.30	6
7751271034159	GLORIA AMARILLA 390 GR	GLORIA AMARILLA 390 GR	S/4.90	7
7751271035842	GLORIA CHOCOLATADA  X 18O ML	GLORIA CHOCOLATADA  X 18O ML	S/2.00
7751271031936	GLORIA CHOCOLATADA X 180 ML 	GLORIA CHOCOLATADA X 180 ML 	S/2.00	7
7751271032186	GLORIA DURAZNO 1.5 LTR	GLORIA DURAZNO 1.5 LTR	S/6.50	3
7751271019613	GLORIA EN CAJA  LECHE AMARILLA X 1 LT	GLORIA EN CAJA  LECHE AMARILLA X 1 LT	S/6.40	2
7751271019569	GLORIA EN CAJA  LECHE CHOCOLATADA X 1 LT	GLORIA EN CAJA  LECHE CHOCOLATADA X 1 LT	S/6.60	3
7751271019545	GLORIA EN CAJA  LECHE ENTERA X 1 LT	GLORIA EN CAJA  LECHE ENTERA X 1 LT	S/6.40	3
7751271032797	GLORIA EN CAJA  LECHE ENTERA X 1.50 LT	GLORIA EN CAJA  LECHE ENTERA X 1.50 LT	S/8.30	1
7751271019552	GLORIA EN CAJA  LECHE LITH X 1 LT	GLORIA EN CAJA  LECHE LITH X 1 LT	S/6.30	3
7751271033428	GLORIA FILET  AGUA Y SAL 140 GRS 	GLORIA FILET  AGUA Y SAL 140 GRS 	S/6.30	6
7751271033411	GLORIA FILETE ACEITE VEGETAL 140 GRS 	GLORIA FILETE ACEITE VEGETAL 140 GRS 	S/6.50	6
7751271029001	GLORIA GRATED DE ATUN EN ACEITE VEGETAL X 120 GR	GLORIA GRATED DE ATUN EN ACEITE VEGETAL X 120 GR	S/4.50	1
7751271033350	GLORIA JUGO 500 ML 	GLORIA JUGO 500 ML 	S/4.00	2
7751271036290	GLORIA LECHE ENTERA 946 ML	GLORIA LECHE ENTERA 946 ML	S/6.60	6
7751271032919	GLORIA LECHE ENTERA NIÑOS 170 GRS 	GLORIA LECHE ENTERA NIÑOS 170 GRS 	S/2.40	6
7751271032681	GLORIA LECHE LIGHT  170 GRS 	GLORIA LECHE LIGHT  170 GRS 	S/2.90	6
7751271034135	GLORIA LECHE LIGHT X 390GR 	GLORIA LECHE LIGHT X 390GR 	S/4.90	6
7751271034586	 GLORIA MERMELADA DE FRESA  310	 GLORIA MERMELADA DE FRESA  310	S/6.50	2
7751271034579	 GLORIA MERMELADA DE FRESA  320	 GLORIA MERMELADA DE FRESA  320	S/6.00	2
7751271032209	GLORIA NARANJA 1.5 LTR	GLORIA NARANJA 1.5 LTR	S/6.50	3
7751271032193	GLORIA PIÑA 1.5 LTR	GLORIA PIÑA 1.5 LTR	S/6.50	3
7751271037273	GLORIA PRO CARAMEL MACCHIATO  320 ML 	GLORIA PRO CARAMEL MACCHIATO  320 ML 	S/6.70	8.00
7751271037259	GLORIA PRO VAINILLA 320 ML 	GLORIA PRO VAINILLA 320 ML 	S/4.90	6
7751271033435	GLORIA TROZOS ATUN 140 GRS 	GLORIA TROZOS ATUN 140 GRS 	S/5.90	6
080432402795	GLORIA YOGURT FRUTADO DURAZNO	GLORIA YOGURT FRUTADO DURAZNO	S/2.00	4
080432402795	GLORIA YOGURT FRUTADO FRESA	GLORIA YOGURT FRUTADO FRESA	S/2.00	5
7751271033626	GLORIA ZERO LACTO 1 LTR	GLORIA ZERO LACTO 1 LTR	S/6.40	2
78402515	GOLDEN BEACH ROJO X 1 	GOLDEN BEACH ROJO X 1 	S/0.30	154
78404069	GOLDEN BEACH VERDE X 1 	GOLDEN BEACH VERDE X 1 	S/0.30	24
7757174007900	GOLPE 22 GRS	GOLPE 22 GRS	S/1.50	24
7908228803294	GOMITA CINTAS ACIDAS	GOMITA CINTAS ACIDAS	S/3.50	2
7702011161611	GOMITAS GRISSIY	GOMITAS GRISSIY	S/3.50	12
7755477000833	GRANO DE ORO AVENA   145 GR	GRANO DE ORO AVENA   145 GR	S/1.30	3
7755477000284	GRANO DE ORO AVENA  MACA  170 GR	GRANO DE ORO AVENA  MACA  170 GR	S/2.00	4
7755477000260	GRANO DE ORO AVENA QUINUA  170 GR	GRANO DE ORO AVENA QUINUA  170 GR	S/1.50	5
5010327223209	GRANTS   1 LT	GRANTS   1 LT	S/45.00	1
7702007054040	GRANUTS  PARTY  MIX 40 GRS	GRANUTS  PARTY  MIX 40 GRS	S/3.50	6
7702007041613	GRANUTS ARANDANOS 40 GRS 	GRANUTS ARANDANOS 40 GRS 	S/3.50	6
7702007041484	GRANUTS MANI CON PASAS 40 GR 	GRANUTS MANI CON PASAS 40 GR 	S/3.50	6
7702007060713	GRANUTS YOGURT MIX 40 GRS	GRANUTS YOGURT MIX 40 GRS	S/3.50	6
7750885026116	GRETEL FRESA 6 UNIDADES	GRETEL FRESA 6 UNIDADES	S/5.50	6.00
7750885026130	GRETEL PIE DE LIMON 6 UNIDADES	GRETEL PIE DE LIMON 6 UNIDADES	S/5.50	6.00
7751271031226	GRIEGO YOGURT  CON MIEL 120 GRS	GRIEGO YOGURT  CON MIEL 120 GRS	S/2.00	5.00
7751271031240	GRIEGO YOGURT  FRUTOS ROJOS  120 GRS	GRIEGO YOGURT  FRUTOS ROJOS  120 GRS	S/2.00	12.00
7751271031738	GRIEGO YOGURT CON MIEL 128 GRS	GRIEGO YOGURT CON MIEL  128 GRS 	S/4.50	2
7753749001632	GUARANA  2L 	GUARANA  2L 	S/6.00	6
7753749003186	GUARANA  450 ML 	GUARANA  450 ML 	S/2.50	16
7753749001649	GUARANA 3 LTR 	GUARANA 3 LTR 	S/8.80	6.00
7940	HABAS 100 GRS 	HABAS 100 GRS 	S/3.00
7758584000123	HACIENDA DEL ABUELO 750 ML BORGOÑA	HACIENDA DEL ABUELO 750 ML BORGOÑA	S/20.00	2
7758584000130	HACIENDA DEL ABUELO 750 ML ROSE	HACIENDA DEL ABUELO 750 ML ROSE	S/20.00	2
7622210427137	HALLS  BLUEBERRY 9 PASTILLAS 25.2 GR	HALLS  BLUEBERRY 9 PASTILLAS 25.2 GR	S/1.90	1
78938793	HALLS  CEREZA 9 PASTILLAS 25.2 GR	HALLS  CEREZA 9 PASTILLAS 25.2 GR	S/1.90	7
78938816	HALLS  EXTRA FUERTE 9 PASTILLAS 25.2 GR	HALLS  EXTRA FUERTE 9 PASTILLAS 25.2 GR	S/1.90	2
78938823	HALLS  MENTOL 9 PASTILLAS 25.2 GR	HALLS  MENTOL 9 PASTILLAS 25.2 GR	S/1.90	13
7702133815782	HALLS  YERBABUENA 9 PASTILLAS 25.2 GR	HALLS  YERBABUENA 9 PASTILLAS 25.2 GR	S/1.90	11
7622210427045	 HALLS CEREZA 	 HALLS CEREZA 	S/1.50	6
7622210427199	HALLS FRUIT MIX 25.2GRS	HALLS FRUIT MIX 25.2GRS	S/1.90	6
7622201776459	HALLS LIMON Y MIEL 9 PASTILLAS 25.2 GR	HALLS LIMON Y MIEL 9 PASTILLAS 25.2 GR	S/1.90	3
7622202015212	HALLS MENTOL	HALLS MENTOL	S/1.90	6
7702084137520	HARINA PAN 1 K	HARINA PAN 1 K	S/7.00	6
7750885016919	HARINA PREPARADA X 1KG	HARINA PREPARADA X 1KG	S/8.00	2
7750885016940	HARINA SIN PREPARAR X 180 KG	HARINA SIN PREPARAR X 180 KG	S/1.30	11
7750885016933	HARINA SIN PREPARAR X 1KG	HARINA SIN PREPARAR X 1KG	S/6.30	4
8501110080927	HAVANA CLUB X 700 ML	HAVANA CLUB X 700 ML	S/42.00	1
7500435019811	HEAD & SHOULDERS ANTI RESEQUEDAD  180  ML	HEAD & SHOULDERS ANTI RESEQUEDAD  180  ML	S/12.00	2.00
7500435249348	HEAD & SHOULDERS ANTI RESEQUEDAD  375 ML	HEAD & SHOULDERS ANTI RESEQUEDAD  375 ML	S/27.00	2.00
7500435019958	HEAD & SHOULDERS LIMPIEZA RENOVADORA 180  ML	HEAD & SHOULDERS LIMPIEZA RENOVADORA 180  ML	S/12.00	2.00
7500435249355	HEAD & SHOULDERS LIMPIEZA RENOVADORA 180  ML	HEAD & SHOULDERS LIMPIEZA RENOVADORA 180  ML	S/12.00	2.00
7500435020008	HEAD & SHOULDERS LIMPIEZA RENOVADORA 375 ML	HEAD & SHOULDERS LIMPIEZA RENOVADORA 375 ML	S/27.00	2.00
7506195148686	HEAD & SHOULDERS LIMPIEZA RENOVADORA 90 ML	 SHAMPOO  HEAD & SHOULDERS LIMPIEZA RENOVADORA 90 ML	S/5.50	3
7506339326468	HEAD & SHOULDERS MEN 90 ML	 SHAMPOO HEAD & SHOULDERS MEN 90 ML	S/5.50	2
